lil_interpretations
"[(' "" mostly  mar tha  "" is a bright  , light modern day family par able that wears its heart on its sleeve for all to see  .', 0.0005649924278259277), ('mostly  mar tha', 0.0005649924278259277), ('is a bright  , light modern day family par able that wears its heart on its sleeve for all to see', 0.0005649924278259277), ('a bright  , light modern day family par able that wears its heart on its sleeve for all to see', 0.0005649924278259277), ('a bright  , light modern day family par able', 0.0005649924278259277)]"
[(' i just loved every minute of this film  .', 0.0006664395332336426), ('loved every minute of this film', 0.0006664395332336426), ('every minute of this film', 0.0006664395332336426), ('every minute', 0.0006664395332336426), ('of this film', 0.0006664395332336426)]
[('a quiet  , pure  , elliptical film', 0.0010894536972045898), ('quiet', 0.0010548830032348633), ('pure', 0.0010546445846557617), ('a', 0.001054525375366211), ('elliptical', 0.001054525375366211)]
[('who love alternate versions of the bar d  , particularly ones that involve deep fr yer s and hamburger s', -0.1426047682762146), ('those who love alternate versions of the bar d  , particularly ones that involve deep fr yer s and hamburger s', -0.14479684829711914), ('love alternate versions of the bar d  , particularly ones that involve deep fr yer s and hamburger s', -0.14655768871307373), ('alternate versions of the bar d  , particularly ones that involve deep fr yer s and hamburger s', -0.15053892135620117), ('for those who love alternate versions of the bar d  , particularly ones that involve deep fr yer s and hamburger s', -0.1506022810935974)]
[('a simple  , but gritty and well - act ed ensemble drama that encompasses a potent metaphor for a country still dealing with its  fascist past  .', 0.00019663572311401367), ('a simple  , but gritty and well - act ed ensemble drama', 0.00019663572311401367), ('simple  , but gritty and well - act ed', 0.00019663572311401367), ('well - act ed', 0.00019663572311401367), ('well - act', 0.00019663572311401367)]
[('on', -0.3877825140953064), ('mar', -0.391762912273407), ('e', -0.39369362592697144), ('the', -0.3941415548324585), ('dynamic', -0.3943790793418884)]
[('', -0.36738407611846924), ('film', -0.370267391204834), ('.', -0.3708365559577942), ('this', -0.3708406686782837), ('do', -0.3709794878959656)]
[(' bino che makes it interesting trying to find out  .', 0.007938861846923828), ('makes it interesting trying to find out', 0.007938861846923828), ('trying to find out', 0.007938861846923828), ('to find out', 0.007938861846923828), (' bino', 0.007938742637634277)]
[('the most compelling wise man epic of recent years  .', 0.0006012916564941406), ('the most compelling wise man epic', 0.0006012916564941406), ('most compelling', 0.0006012916564941406), ('wise man', 0.0006012916564941406), ('of recent years', 0.0006012916564941406)]
[('is', -0.33385396003723145), ('', -0.3348272442817688), ('solar', -0.3360825777053833), ('to', -0.33811062574386597), ('pulse', -0.33839815855026245)]
[('ara', -0.2647778391838074), ('t', -0.266537070274353), ('id', -0.268440306186676), ('re', -0.2686561346054077), ('amazing', -0.27739256620407104)]
"[(""although  hu pper t  ' s intensity and focus has a raw ex hil ar ation about it  , the piano teacher is anything but fun  ."", 0.055671870708465576), (""although  hu pper t  ' s intensity and focus has a raw ex hil ar ation about it"", 0.05511504411697388), ("" hu pper t  ' s intensity and focus has a raw ex hil ar ation about it"", 0.05499672889709473), ('has a raw ex hil ar ation about it', 0.047515690326690674), ('a raw ex hil ar ation about it', 0.04445958137512207)]"
[('ben', -0.30834001302719116), ('ja', -0.31177109479904175), ('min', -0.31415027379989624), ('s', -0.3182150721549988), ('the', -0.31931155920028687)]
[('on the heels of the ring comes a similarly mo rose and humor less horror movie that  , although flawed  , is to be commended for its straight - ahead approach to creep iness  .', 0.10911792516708374), ('a similarly mo rose and humor less horror movie that  , although flawed  , is to be commended for its straight - ahead approach to creep iness', 0.10911792516708374), ('that  , although flawed  , is to be commended for its straight - ahead approach to creep iness', 0.10911792516708374), (' , although flawed  , is to be commended for its straight - ahead approach to creep iness', 0.10911792516708374), ('is to be commended for its straight - ahead approach to creep iness', 0.10911792516708374)]
[('the film is based on truth', -0.16100049018859863), ('is based on truth', -0.16660743951797485), ('the film is based on truth and yet there is something about it that feels incomplete  , as if the real story starts just around the corner  .', -0.1754615306854248), ('based on truth', -0.17877870798110962), ('on truth', -0.19351506233215332)]
"[("" i  ' ve always dreamed of attending can nes  , but after seeing this film  , it  ' s not that big a deal  ."", 0.036761462688446045), ("" i  ' ve always dreamed of attending can nes"", 0.006210982799530029), (""i  ' ve always dreamed of attending can nes"", 0.0027409791946411133), ("" ' ve always dreamed of attending can nes"", -0.0019140839576721191), ('ve always dreamed of attending can nes', -0.01597285270690918)]"
[('stupid', -0.42260611057281494), ('and', -0.4227922558784485), ('gross', -0.4229199290275574), ('coarse', -0.42296576499938965), ('out', -0.4232563376426697)]
[('for', -0.38913726806640625), ('except', -0.38925987482070923), ('some', -0.3896983861923218), ('nothing', -0.39055687189102173), ('here', -0.3905802369117737)]
[('its', -0.2767399549484253), ('inhabitants', -0.2792380452156067), ('reno', -0.28575897216796875), ('of', -0.28693705797195435), ('up', -0.28879106044769287)]
"[(""here  ' s yet another studio horror franchise  mu cking up its storyline with glitch es casual fans could correct in their sleep  ."", 0.04307711124420166), ('yet another studio horror franchise  mu cking up its storyline with glitch es casual fans could correct in their sleep', 0.03485286235809326), (' mu cking up its storyline with glitch es casual fans could correct in their sleep', 0.022574186325073242), ('with glitch es casual fans could correct in their sleep', -0.005133628845214844), ('glitch es casual fans could correct in their sleep', -0.012106537818908691)]"
"[(""so un assuming and pure of heart  , you ca  n ' t help but warm ly extend your arms and yell ` safe  !  '"", 0.007265448570251465), ('so un assuming and pure of heart', 0.007265448570251465), ('so un assuming', 0.007265448570251465), ('pure of heart', 0.007265448570251465), (""ca  n ' t help but warm ly extend your arms and yell ` safe"", 0.007265448570251465)]"
[('', -0.4129446744918823), ('like', -0.4134265184402466), ('idiot', -0.4138745069503784), ('s', -0.4138897657394409), ('treats', -0.41392576694488525)]
[('fight', -0.3768901228904724), ('football', -0.3776838183403015), ('college', -0.3788157105445862), ('on', -0.3795168399810791), ('playing', -0.37966740131378174)]
"[('s', -0.4201495051383972), (""'"", -0.4202187657356262), ('too', -0.4206061363220215), ('but', -0.42104071378707886), ('long', -0.42133891582489014)]"
[('one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals  . . . a psychological masterpiece  .', 9.822845458984375e-05), ('of the best films of the year', 9.822845458984375e-05), ('the best films of the year', 9.822845458984375e-05), ('the best films', 9.822845458984375e-05), ('of the year', 9.822845458984375e-05)]
"[(""although  ger man cooking does not come readily to mind when considering the world  ' s best cuisine  , mostly  mar tha could make de ut ch land a popular destination for hungry tourists  ."", 0.02093183994293213), (""although  ger man cooking does not come readily to mind when considering the world  ' s best cuisine"", 0.02093183994293213), ("" ger man cooking does not come readily to mind when considering the world  ' s best cuisine"", 0.02093183994293213), (""does not come readily to mind when considering the world  ' s best cuisine"", 0.02093183994293213), (""come readily to mind when considering the world  ' s best cuisine"", 0.02093183994293213)]"
[('if the first men in black was money  , the second is small change  .', 0.05473071336746216), ('if the first men in black was money', 0.021606802940368652), ('the first men in black was money', 0.010786354541778564), ('the first men in black', -0.021626174449920654), ('the first men', -0.07596796751022339)]
"[(""do  n ' t be fool ed by the impressive cast list  - eye see you is pure junk  ."", 0.05472809076309204), ('be fool ed by the impressive cast list  - eye see you is pure junk', 0.054609835147857666), ('be fool ed by the impressive cast list', 0.04755520820617676), ('fool ed by the impressive cast list', 0.04338562488555908), ('eye see you is pure junk', 0.03542405366897583)]"
"[('another one of those  estrogen overdose movies like  "" divine secrets of the  ya  ya sister hood  ,  "" except that the writing  , acting and character development are a lot better  .', 0.038674771785736084), (' "" divine secrets of the  ya  ya sister hood  ,  "" except that the writing  , acting and character development are a lot better ', 0.037644803524017334), (' "" divine secrets of the  ya  ya sister hood  ,  "" except that the writing  , acting and character development are a lot better', 0.03740501403808594), ('divine secrets of the  ya  ya sister hood', 0.007947564125061035), ('of the  ya  ya sister hood', -0.007071435451507568)]"
[('cor', -0.39809268712997437), ('about', -0.40274298191070557), ('character', -0.4035372734069824), ('worth', -0.4035419821739197), ('giving', -0.4035990834236145)]
[('with rabbit - proof fence  , no y ce has tailored an epic tale into a lean  , economical movie  .', 0.0014317035675048828), ('with rabbit - proof fence', 0.0014317035675048828), ('rabbit - proof fence', 0.0014317035675048828), ('rabbit - proof', 0.0014317035675048828), ('no y ce', 0.0014317035675048828)]
"[(""'"", -0.28661179542541504), ('audience', -0.2873932123184204), ('s', -0.2874833345413208), ('chain', -0.28773295879364014), ('', -0.2878280282020569)]"
[('there are some wonderful ly fresh moments that smooth the moral stiffness with human kindness and hopeful ness  .', 0.0002784132957458496), ('are some wonderful ly fresh moments that smooth the moral stiffness with human kindness and hopeful ness', 0.0002784132957458496), ('some wonderful ly fresh moments that smooth the moral stiffness with human kindness and hopeful ness', 0.0002784132957458496), ('some wonderful ly fresh moments', 0.0002784132957458496), ('ly fresh', 0.0002784132957458496)]
